destinationAirport,fareBasisCode,travelDuration,isBasicEconomy,isNonStop,baseFare,totalTravelDuration,weeknum,time_of_departure,time_of_arrival,no_airlines,no_layovers,no_equipment,no_cabin_changes
PHL,SAA3AHBN,PT3H51M,True,False,295.81,231,18,Mid-Day,Night,1,2,2,1
PHL,SAA3AHBN,PT4H6M,True,False,295.81,246,18,Night,Night,1,2,2,1
PHL,SAA3AHBN,PT6H20M,True,False,295.81,380,18,Mid-Day,Night,1,2,2,1
PHL,SAA3AHBN,PT6H32M,True,False,295.81,392,18,Morning,Mid-Day,1,2,2,1
PHL,M3AHZNN1,PT3H39M,False,False,301.4,219,18,Night,Night,1,2,2,1
PHL,VAA4AKES,PT5H22M,False,False,314.42,322,18,Morning,Mid-Day,1,2,2,1
PHL,BAUTA5MC,PT2H2M,False,True,403.72,122,18,Mid-Day,Night,1,1,1,1
SFO,D07PXS5,PT5H17M,False,True,101.75,317,18,Night,Night,1,1,1,1
SFO,LAA4AHBN,PT15H18M,True,False,221.4,918,18,Night,Mid-Day,1,2,2,1
SFO,LAA4AHBN,PT16H39M,True,False,221.4,999,18,Night,Mid-Day,1,2,2,1
SFO,WAA1KKEN,PT8H47M,False,False,228.84,527,18,Night,Morning,1,2,2,1
SFO,SH7OAJBN,PT10H36M,True,False,277.21,636,18,Night,Night,1,2,2,1
SFO,TAUTA5MC,PT13H16M,False,False,268.84,796,18,Night,Mid-Day,1,3,3,1
SFO,TAUTA5MC,PT15H16M,False,False,268.84,916,18,Night,Mid-Day,1,3,3,1
SFO,KA0NX0MQ,PT9H53M,False,False,286.51,593,18,Night,Night,2,2,2,1
SFO,RH0AUEL1,PT9H9M,False,False,302.34,549,18,Morning,Mid-Day,1,2,2,1
SFO,QAA4AFEN,PT9H12M,False,False,320.0,552,18,Night,Night,1,2,2,1
SFO,LAUQA0MQ,PT11H53M,False,False,333.03,713,18,Night,Morning,1,2,2,1
SFO,LAUQA0MQ,PT13H1M,False,False,333.03,781,18,Night,Morning,1,2,2,1
SFO,LAUQA0MQ,PT14H2M,False,False,333.03,842,18,Night,Mid-Day,1,2,2,1
SFO,L7AIZNN1,PT7H30M,False,False,349.77,450,18,Mid-Day,Mid-Day,1,2,2,1
SFO,QAUOA0MQ,PT5H21M,False,True,366.51,321,18,Night,Night,1,1,1,1
SFO,HAA0KKEN,PT7H52M,False,False,384.19,472,18,Night,Night,1,2,2,1
SFO,HAA0KKEN,PT8H26M,False,False,384.19,506,18,Night,Night,1,2,2,1
SFO,M7AHZNN1,PT7H3M,False,False,413.02,423,18,Night,Night,1,2,2,1
SFO,M7AHZNN1,PT7H17M,False,False,413.02,437,18,Night,Night,1,2,1,1
SFO,M7AHZNN1,PT7H38M,False,False,413.02,458,18,Morning,Mid-Day,1,2,2,1
SFO,M7AHZNN1,PT9H5M,False,False,413.02,545,18,Night,Night,1,2,2,1
SFO,TAA7OWDN,PT14H12M,False,False,412.09,852,18,Morning,Night,1,2,2,1
SFO,QAA0OKEN,PT7H40M,False,False,435.35,460,18,Morning,Mid-Day,1,2,2,1
SFO,QAA0OKEN,PT7H46M,False,False,463.26,466,18,Mid-Day,Night,1,2,2,1
SFO,QAA0OKEN,PT8H35M,False,False,463.26,515,18,Mid-Day,Night,1,2,2,1
SFO,QAA0OKEN,PT10H3M,False,False,463.26,603,18,Mid-Day,Night,1,2,2,1
SFO,QAUTA5MC,PT11H55M,False,False,500.46,715,18,Morning,Night,1,2,2,1
SFO,LAUQA0MQ,PT11H9M,False,False,532.09,669,18,Mid-Day,Night,1,2,2,1
SFO,QAA0OKEN,PT7H4M,False,False,546.98,424,18,Mid-Day,Night,1,2,2,1
SFO,QAA0OKEN,PT7H12M,False,False,546.98,432,18,Night,Night,1,2,1,1
SFO,VH4OAKMN,PT9H11M,False,False,557.21,551,18,Night,Night,1,2,2,1
SFO,HAUOA0MQ,PT7H13M,False,False,583.26,433,18,Morning,Mid-Day,2,2,2,1
SFO,BAUOA0MQ,PT5H20M,False,True,608.37,320,18,Mid-Day,Mid-Day,1,1,1,1
BOS,NUAJZNN3,PT4H12M,False,False,96.74,252,18,Mid-Day,Mid-Day,1,2,1,1
BOS,NUAJZNN3,PT4H45M,False,False,96.74,285,18,Night,Night,1,2,2,1
BOS,NUAJZNN3,PT5H18M,False,False,96.74,318,18,Mid-Day,Mid-Day,1,2,2,1
BOS,NUAJZNN3,PT5H32M,False,False,96.74,332,18,Morning,Mid-Day,1,2,2,1
BOS,NUAJZNN3,PT6H38M,False,False,96.74,398,18,Morning,Mid-Day,1,2,2,1
BOS,NUAJZNN3,PT7H18M,False,False,96.74,438,18,Mid-Day,Mid-Day,1,2,2,1
BOS,LAA4AKEN,PT4H29M,False,False,96.74,269,18,Mid-Day,Night,1,2,2,1
BOS,LAA4AKEN,PT4H40M,False,False,96.74,280,18,Night,Night,1,2,2,1
BOS,NUAJZNN3,PT4H40M,False,False,96.74,280,18,Morning,Mid-Day,1,2,2,1
BOS,LAA4AKEN,PT4H46M,False,False,96.74,286,18,Morning,Mid-Day,1,2,2,1
BOS,LAA4AKEN,PT4H53M,False,False,96.74,293,18,Mid-Day,Mid-Day,1,2,2,1
BOS,LAA4AKEN,PT5H2M,False,False,96.74,302,18,Mid-Day,Mid-Day,1,2,2,1
BOS,LAA4AKEN,PT5H28M,False,False,96.74,328,18,Morning,Mid-Day,1,2,2,1
BOS,LAA4AKEN,PT5H35M,False,False,96.74,335,18,Mid-Day,Night,1,2,1,1
BOS,LAA4AKEN,PT5H44M,False,False,96.74,344,18,Night,Night,1,2,2,1
BOS,LAA4AKEN,PT6H17M,False,False,96.74,377,18,Mid-Day,Night,1,2,2,1
BOS,NUAJZNN3,PT6H24M,False,False,96.74,384,18,Night,Night,1,2,2,1
BOS,NUAJZNN3,PT6H35M,False,False,96.74,395,18,Mid-Day,Mid-Day,1,2,2,1
BOS,LAA4AKEN,PT6H46M,False,False,96.74,406,18,Morning,Mid-Day,1,2,2,1
BOS,LAA4AKEN,PT6H57M,False,False,96.74,417,18,Mid-Day,Night,1,2,2,1
BOS,LAA4AKEN,PT7H9M,False,False,96.74,429,18,Mid-Day,Night,1,2,2,1
BOS,LAA4AKEN,PT7H23M,False,False,96.74,443,18,Mid-Day,Night,1,2,2,1
BOS,XAUNA0BQ,PT8H25M,True,False,100.47,505,18,Mid-Day,Night,1,2,2,1
BOS,VAUSX5BC,PT9H48M,True,False,101.4,588,18,Night,Mid-Day,1,2,2,1
BOS,SUAJZNN3,PT4H36M,False,False,110.7,276,18,Mid-Day,Mid-Day,1,2,2,1
BOS,LAA4AHBN,PT9H46M,True,False,105.12,586,18,Night,Morning,1,2,2,1
BOS,LAA4AHBN,PT11H1M,True,False,105.12,661,18,Night,Mid-Day,1,2,2,1
BOS,XAUNX0BC,PT9H30M,True,False,114.42,570,18,Night,Morning,1,2,2,1
BOS,XAUNX0BC,PT10H30M,True,False,114.42,630,18,Night,Morning,1,2,2,1
BOS,TAA7AKEN,PT4H42M,False,False,120.0,282,18,Mid-Day,Night,1,2,2,1
BOS,TAUNA0BC,PT2H35M,True,True,133.95,155,18,Morning,Mid-Day,1,1,1,1
BOS,UAUOA0MC,PT2H30M,False,True,161.86,150,18,Mid-Day,Mid-Day,1,1,1,1
BOS,GUAJZNN3,PT4H32M,False,False,158.14,272,18,Mid-Day,Night,1,2,2,1
BOS,TAUSA5BC,PT8H45M,True,False,156.27,525,18,Night,Morning,1,2,2,1
BOS,UL4ABEL1,PT6H49M,False,False,165.58,409,18,Mid-Day,Mid-Day,1,2,2,1
BOS,UL4ABEL1,PT10H54M,False,False,165.58,654,18,Night,Mid-Day,1,2,2,1
BOS,NUAIXSN3,PT11H14M,False,False,165.58,674,18,Night,Morning,1,2,2,1
BOS,LAUOA0MQ,PT2H32M,False,True,199.07,152,18,Night,Night,1,1,1,1
BOS,LAUOA0MQ,PT2H32M,False,True,199.07,152,18,Mid-Day,Night,1,1,1,1
BOS,LAUOA0MQ,PT2H33M,False,True,199.07,153,18,Mid-Day,Night,1,1,1,1
BOS,LAUOA0MQ,PT2H34M,False,True,199.07,154,18,Mid-Day,Mid-Day,1,1,1,1
BOS,KA7OX0MC,PT2H29M,False,True,236.28,149,18,Mid-Day,Mid-Day,1,1,1,1
BOS,KA7OX0MC,PT2H35M,False,True,236.28,155,18,Night,Night,1,1,1,1
BOS,KA0NX0MQ,PT4H27M,False,False,258.6,267,18,Mid-Day,Night,1,2,2,1
BOS,KA0NX0MQ,PT5H24M,False,False,258.6,324,18,Mid-Day,Night,1,2,2,1
BOS,KA0NX0MQ,PT6H33M,False,False,258.6,393,18,Mid-Day,Night,1,2,2,1
BOS,KA0NX0MQ,PT7H33M,False,False,258.6,453,18,Mid-Day,Night,1,2,2,1
BOS,UL4ABEL1,PT4H16M,False,False,275.07,256,18,Mid-Day,Mid-Day,1,2,2,1
BOS,KA7QA0MQ,PT4H22M,False,False,300.46,262,18,Night,Night,1,2,2,1
BOS,KA0NX0MQ,PT5H,False,False,357.21,300,18,Mid-Day,Night,1,2,2,1
BOS,KA3QA0MQ,PT4H12M,False,False,360.93,252,18,Mid-Day,Mid-Day,1,2,2,1
BOS,KA3QA0MQ,PT4H25M,False,False,360.93,265,18,Morning,Mid-Day,1,2,2,1
BOS,KA3QA0MQ,PT5H6M,False,False,360.93,306,18,Mid-Day,Mid-Day,1,2,2,1
BOS,KA3QA0MQ,PT5H9M,False,False,360.93,309,18,Night,Night,1,2,2,1
BOS,KA3QA0MQ,PT5H16M,False,False,360.93,316,18,Mid-Day,Mid-Day,1,2,2,1
BOS,KA3QA0MQ,PT5H26M,False,False,360.93,326,18,Morning,Mid-Day,1,2,2,1
BOS,KAUOA0MQ,PT5H55M,False,False,360.93,355,18,Night,Night,1,2,2,1
BOS,KA3QA0MQ,PT6H10M,False,False,360.93,370,18,Mid-Day,Mid-Day,1,2,2,1
BOS,KA3QA0MQ,PT6H21M,False,False,360.93,381,18,Morning,Mid-Day,1,2,2,1
BOS,KA3QA0MQ,PT7H15M,False,False,360.93,435,18,Morning,Mid-Day,1,2,2,1
BOS,KAUOA0MQ,PT7H16M,False,False,360.93,436,18,Night,Night,1,2,2,1
CLT,QUAIXSN3,PT1H8M,False,True,78.14,68,18,Night,Night,1,1,1,1
CLT,VAUSA5BC,PT1H11M,True,True,78.14,71,18,Night,Morning,1,1,1,1
CLT,VAUSA5BC,PT1H14M,True,True,78.14,74,18,Morning,Mid-Day,1,1,1,1
CLT,VAUSA5BC,PT1H14M,True,True,78.14,74,18,Night,Night,1,1,1,1
CLT,QUAIXSN3,PT1H21M,False,True,78.14,81,18,Morning,Mid-Day,1,1,1,1
CLT,QUAIXSN3,PT1H26M,False,True,78.14,86,18,Mid-Day,Mid-Day,1,1,1,1
CLT,QUAIXSN3,PT1H26M,False,True,78.14,86,18,Mid-Day,Mid-Day,1,1,1,1
CLT,QUAIXSN3,PT1H30M,False,True,78.14,90,18,Mid-Day,Mid-Day,1,1,1,1
CLT,XAUTA5BC,PT1H10M,True,True,96.74,70,18,Night,Night,1,1,1,1
CLT,XAUTA5BC,PT1H11M,True,True,96.74,71,18,Mid-Day,Mid-Day,1,1,1,1
CLT,TAUTA5MC,PT1H13M,False,True,124.65,73,18,Mid-Day,Mid-Day,1,1,1,1
CLT,TAUTA5MC,PT1H17M,False,True,124.65,77,18,Mid-Day,Night,1,1,1,1
CLT,SUAIXSN1,PT1H22M,False,True,124.65,82,18,Night,Night,1,1,1,1
CLT,LAG4AKES,PT4H23M,False,False,137.68,263,18,Morning,Mid-Day,1,2,2,1
CLT,QUBIXSN3,PT10H44M,False,False,137.67,644,18,Night,Morning,1,2,2,1
CLT,LAG4AKES,PT9H39M,False,False,137.68,579,18,Mid-Day,Night,1,2,1,1
CLT,LAU4AWEN,PT10H9M,False,False,159.07,609,18,Mid-Day,Night,1,2,2,1
CLT,SAG4AKES,PT5H45M,False,False,179.54,345,18,Mid-Day,Night,1,2,1,1
CLT,LAA4AHBN,PT9H38M,True,False,174.89,578,18,Mid-Day,Night,1,2,1,1
CLT,LAA4AHBN,PT9H46M,True,False,174.89,586,18,Mid-Day,Night,1,2,2,1
CLT,LAA4AHBN,PT11H34M,True,False,174.89,694,18,Mid-Day,Night,1,2,2,1
CLT,KRA4AWER,PT5H32M,False,False,193.49,332,18,Mid-Day,Mid-Day,1,2,2,1
CLT,KRA4AWER,PT5H52M,False,False,193.49,352,18,Night,Night,1,2,2,1
CLT,KRA4AWER,PT6H13M,False,False,193.49,373,18,Mid-Day,Night,1,2,2,1
CLT,KRA4AWER,PT6H55M,False,False,193.49,415,18,Mid-Day,Night,1,2,1,1
CLT,KRA4AWER,PT7H50M,False,False,193.49,470,18,Mid-Day,Night,1,2,2,1
CLT,KRA4AWER,PT8H9M,False,False,193.49,489,18,Mid-Day,Night,1,2,2,1
CLT,SAG4AKES,PT6H4M,False,False,262.33,364,18,Mid-Day,Night,1,2,2,1
DEN,G14EXS2,PT3H28M,False,True,55.24,208,18,Night,Night,1,1,1,1
DEN,W03ZXP5,PT9H35M,False,False,75.15,575,18,Night,Morning,1,2,1,1
DEN,SUAUZNN3,PT5H23M,False,False,115.35,323,18,Mid-Day,Mid-Day,1,2,1,1
DEN,SUAUZNN3,PT5H42M,False,False,115.35,342,18,Mid-Day,Mid-Day,1,2,1,1
DEN,SUAUZNN3,PT7H11M,False,False,115.35,431,18,Mid-Day,Night,1,2,1,1
DEN,TAG4AKES,PT3H21M,False,True,124.65,201,18,Mid-Day,Mid-Day,1,1,1,1
DEN,UA7NA0BG,PT3H20M,True,True,143.26,200,18,Night,Night,1,1,1,1
DEN,LAU4AWEN,PT8H50M,False,False,131.17,530,18,Mid-Day,Night,1,2,2,1
DEN,LAU4AWEN,PT10H37M,False,False,131.17,637,18,Mid-Day,Night,1,2,2,1
DEN,SAA4AKEN,PT3H17M,False,True,157.21,197,18,Night,Night,1,1,1,1
DEN,SAA4AKEN,PT3H25M,False,True,157.21,205,18,Mid-Day,Mid-Day,1,1,1,1
DEN,SAA4AKEN,PT8H5M,False,False,157.21,485,18,Morning,Mid-Day,1,2,2,1
DEN,G7AUZNN3,PT5H37M,False,False,155.35,337,18,Night,Night,1,2,2,1
DEN,G7AUZNN3,PT5H22M,False,False,155.35,322,18,Mid-Day,Night,1,2,1,1
DEN,G7AUZNN3,PT6H1M,False,False,155.35,361,18,Morning,Mid-Day,1,2,2,1
DEN,G7AUZNN3,PT7H25M,False,False,155.35,445,18,Mid-Day,Night,1,2,1,1
DEN,SAA4AKEN,PT5H32M,False,False,157.21,332,18,Mid-Day,Mid-Day,1,2,2,1
DEN,SAA4AKEN,PT6H28M,False,False,157.21,388,18,Night,Night,1,2,2,1
DEN,SAA4AKEN,PT7H17M,False,False,157.21,437,18,Night,Night,1,2,2,1
DEN,SAA4AKEN,PT7H28M,False,False,157.21,448,18,Mid-Day,Night,1,2,2,1
DEN,TAA4AWDN,PT9H37M,False,False,179.54,577,18,Mid-Day,Night,1,2,2,1
DEN,LAA4AHDN,PT13H11M,False,False,193.49,791,18,Night,Mid-Day,1,2,2,1
DEN,WAA3PKEN,PT6H30M,False,False,199.07,390,18,Night,Night,1,2,2,1
DEN,V7AUZNN1,PT5H48M,False,False,201.86,348,18,Night,Night,1,2,1,1
DEN,KATNA0MQ,PT3H18M,False,True,217.67,198,18,Mid-Day,Mid-Day,1,1,1,1
DEN,UAUQA0BQ,PT11H18M,True,False,226.05,678,18,Mid-Day,Night,1,2,2,1
DEN,UAUQA0BQ,PT12H19M,True,False,226.05,739,18,Mid-Day,Night,1,2,2,1
DEN,VAA3AKEN,PT6H29M,False,False,252.09,389,18,Night,Night,1,2,2,1
DEN,QA0NA0MQ,PT3H14M,False,True,262.33,194,18,Mid-Day,Mid-Day,1,1,1,1
DEN,QA0NA0MQ,PT3H17M,False,True,262.33,197,18,Night,Night,1,1,1,1
DEN,QA0NA0MQ,PT3H17M,False,True,262.33,197,18,Night,Night,1,1,1,1
DEN,HA3OA0MQ,PT3H12M,False,True,310.7,192,18,Mid-Day,Mid-Day,1,1,1,1
DEN,Y00PXP5,PT12H32M,False,False,493.4,752,18,Morning,Night,1,2,1,1
DFW,K14ZXP5,PT8H49M,False,False,37.93,529,18,Mid-Day,Night,1,2,2,1
DFW,Z07ZXP5,PT12H2M,False,False,47.23,722,18,Morning,Night,1,2,1,1
DFW,XAUNJ2BG,PT2H16M,True,True,73.49,136,18,Night,Night,1,1,1,1
DFW,XAUNJ2BG,PT2H18M,True,True,73.49,138,18,Night,Morning,1,1,1,1
DFW,XAUNJ2BG,PT2H18M,True,True,73.49,138,18,Morning,Mid-Day,1,1,1,1
DFW,NUAUKON3,PT2H23M,False,True,73.49,143,18,Morning,Morning,1,1,1,1
DFW,XAUNJ2BG,PT2H23M,True,True,73.49,143,18,Night,Night,1,1,1,1
DFW,SUAIXSN3,PT2H29M,False,True,96.74,149,18,Mid-Day,Mid-Day,1,1,1,1
DFW,SUAIXSN3,PT2H31M,False,True,96.74,151,18,Mid-Day,Mid-Day,1,1,1,1
DFW,SUAIXSN3,PT2H33M,False,True,96.74,153,18,Night,Night,1,1,1,1
DFW,SUAIXSN3,PT7H18M,False,False,96.74,438,18,Mid-Day,Night,1,2,2,1
DFW,SUAIXSN3,PT8H24M,False,False,96.74,504,18,Mid-Day,Night,1,2,2,1
DFW,TAA7AWEN,PT4H31M,False,False,115.35,271,18,Mid-Day,Night,1,2,2,1
DFW,TAA7AWEN,PT4H52M,False,False,115.35,292,18,Mid-Day,Mid-Day,1,2,2,1
DFW,UAUTA5BC,PT2H13M,True,True,124.65,133,18,Mid-Day,Mid-Day,1,1,1,1
DFW,UAUTA5BC,PT2H15M,True,True,124.65,135,18,Night,Night,1,1,1,1
DFW,UAUTA5BC,PT2H16M,True,True,124.65,136,18,Mid-Day,Night,1,1,1,1
DFW,UAUTA5BC,PT2H21M,True,True,124.65,141,18,Night,Night,1,1,1,1
DFW,GUAIXSN3,PT2H30M,False,True,124.65,150,18,Night,Night,1,1,1,1
DFW,GUAIXSN3,PT2H35M,False,True,124.65,155,18,Mid-Day,Mid-Day,1,1,1,1
DFW,SAA1AKEN,PT4H43M,False,False,146.98,283,18,Night,Night,1,2,2,1
DFW,SAA1AKEN,PT5H14M,False,False,146.98,314,18,Morning,Mid-Day,1,2,2,1
DFW,SAA1AKEN,PT7H11M,False,False,146.98,431,18,Morning,Mid-Day,1,2,2,1
DFW,LA3NX0MQ,PT2H21M,False,True,164.65,141,18,Mid-Day,Night,1,1,1,1
DFW,LA3NX0MQ,PT2H22M,False,True,164.65,142,18,Mid-Day,Mid-Day,1,1,1,1
DFW,LAUOA0MQ,PT2H25M,False,True,171.16,145,18,Mid-Day,Mid-Day,1,1,1,1
DFW,WAA0AKEN,PT6H20M,False,False,174.88,380,18,Morning,Mid-Day,1,2,2,1
DFW,KA7OX0MQ,PT2H16M,False,True,199.07,136,18,Mid-Day,Mid-Day,1,1,1,1
DTW,G00OXS5,PT2H3M,False,True,45.94,123,18,Night,Night,1,1,1,1
DTW,VRUNA0BC,PT6H19M,True,False,101.4,379,18,Mid-Day,Night,1,2,2,1
DTW,VRUNA0BC,PT7H42M,True,False,101.4,462,18,Mid-Day,Night,1,2,2,1
DTW,QUAIXSN3,PT3H52M,False,False,106.05,232,18,Night,Night,1,2,2,1
DTW,QUAIXSN3,PT5H43M,False,False,106.05,343,18,Night,Night,1,2,1,1
DTW,QUAIXSN3,PT6H47M,False,False,106.05,407,18,Mid-Day,Mid-Day,1,2,2,1
DTW,XRUNA0BG,PT8H34M,True,False,105.12,514,18,Morning,Mid-Day,1,2,2,1
DTW,TAG4AKES,PT4H37M,False,False,106.05,277,18,Mid-Day,Mid-Day,1,2,1,1
DTW,QUAIXSN3,PT5H,False,False,106.05,300,18,Mid-Day,Night,1,2,1,1
DTW,QUAIXSN3,PT5H3M,False,False,106.05,303,18,Night,Night,1,2,1,1
DTW,QUAIXSN3,PT5H49M,False,False,106.05,349,18,Morning,Mid-Day,1,2,1,1
DTW,QUAIXSN3,PT5H58M,False,False,106.05,358,18,Mid-Day,Night,1,2,1,1
DTW,TAG4AKES,PT6H8M,False,False,106.05,368,18,Mid-Day,Night,1,2,2,1
DTW,QUAIXSN3,PT6H13M,False,False,106.05,373,18,Mid-Day,Night,1,2,1,1
DTW,QUAIXSN3,PT6H33M,False,False,106.05,393,18,Night,Night,1,2,1,1
DTW,TAG4AKES,PT7H8M,False,False,106.05,428,18,Mid-Day,Night,1,2,2,1
DTW,QUAIXSN3,PT7H19M,False,False,106.05,439,18,Morning,Mid-Day,1,2,1,1
DTW,TR7NA0BC,PT6H49M,True,False,136.74,409,18,Mid-Day,Mid-Day,1,2,2,1
DTW,UC4AUEL1,PT5H8M,False,False,139.54,308,18,Night,Night,1,2,1,1
DTW,VAUSX5BC,PT8H25M,True,False,137.68,505,18,Night,Morning,1,2,2,1
DTW,VAUSX5BC,PT9H11M,True,False,137.68,551,18,Night,Morning,1,2,1,1
DTW,SAA4OFEN,PT5H35M,False,False,144.19,335,18,Mid-Day,Night,1,2,1,1
DTW,S8AIZNN1,PT4H5M,False,False,146.98,245,18,Mid-Day,Mid-Day,1,2,2,1
DTW,S8AIZNN1,PT4H29M,False,False,146.98,269,18,Mid-Day,Night,1,2,2,1
DTW,LAA4AHBN,PT9H48M,True,False,146.98,588,18,Mid-Day,Night,1,2,2,1
DTW,NUAHZNN3,PT12H30M,False,False,156.28,750,18,Night,Mid-Day,1,2,2,1
DTW,VAUNA0BC,PT12H41M,True,False,156.28,761,18,Night,Mid-Day,1,2,1,1
DTW,WAA3AFEN,PT5H1M,False,False,164.65,301,18,Mid-Day,Night,1,2,2,1
DTW,WAA3AFEN,PT5H13M,False,False,164.65,313,18,Mid-Day,Night,1,2,2,1
DTW,WAA3AFEN,PT5H54M,False,False,164.65,354,18,Night,Night,1,2,2,1
DTW,WAA3AFEN,PT8H11M,False,False,164.65,491,18,Mid-Day,Night,1,2,2,1
DTW,UAUQA0MQ,PT1H51M,False,True,217.67,111,18,Night,Morning,1,1,1,1
DTW,UAUQA0MQ,PT1H52M,False,True,217.67,112,18,Morning,Mid-Day,1,1,1,1
DTW,UAUQA0MQ,PT1H54M,False,True,217.67,114,18,Mid-Day,Mid-Day,1,1,1,1
DTW,UAUQA0MQ,PT1H54M,False,True,217.67,114,18,Mid-Day,Mid-Day,1,1,1,1
DTW,UAUQA0MQ,PT1H54M,False,True,217.67,114,18,Night,Night,1,1,1,1
DTW,UAUQA0MQ,PT1H54M,False,True,217.67,114,18,Night,Night,1,1,1,1
DTW,LAUOA0MQ,PT1H54M,False,True,245.58,114,18,Mid-Day,Night,1,1,1,1
DTW,LAUOA0MQ,PT1H55M,False,True,245.58,115,18,Mid-Day,Mid-Day,1,1,1,1
DTW,TAUSA5ME,PT6H59M,False,False,263.26,419,18,Night,Morning,1,2,2,1
DTW,KATOA0MC,PT6H,False,False,398.14,360,18,Mid-Day,Night,1,2,2,1
DTW,KATOA0MC,PT6H,False,False,398.14,360,18,Night,Night,1,2,1,1
DTW,KA0NX0MQ,PT5H26M,False,False,421.39,326,18,Mid-Day,Mid-Day,1,2,2,1
DTW,KA0NX0MQ,PT6H9M,False,False,421.39,369,18,Mid-Day,Night,1,2,2,1
DTW,KA7QA0MQ,PT4H41M,False,False,426.04,281,18,Night,Night,1,2,2,1
DTW,KAUOA0MC,PT5H43M,False,False,426.05,343,18,Morning,Mid-Day,1,2,2,1
EWR,XAUNA0BG,PT2H1M,True,True,68.84,121,18,Mid-Day,Mid-Day,1,1,1,1
EWR,XAUNA0BG,PT2H4M,True,True,68.84,124,18,Night,Morning,1,1,1,1
EWR,XAUNA0BG,PT2H5M,True,True,68.84,125,18,Mid-Day,Mid-Day,1,1,1,1
EWR,XAUNA0BG,PT2H7M,True,True,68.84,127,18,Night,Night,1,1,1,1
EWR,XAUNA0BG,PT2H8M,True,True,68.84,128,18,Night,Night,1,1,1,1
EWR,XAUNA0BG,PT2H9M,True,True,68.84,129,18,Mid-Day,Mid-Day,1,1,1,1
EWR,XAUNA0BG,PT2H10M,True,True,68.84,130,18,Mid-Day,Night,1,1,1,1
EWR,LAA4AHBN,PT2H10M,True,True,68.84,130,18,Morning,Mid-Day,1,1,1,1
EWR,LAA4AHBN,PT2H13M,True,True,68.84,133,18,Mid-Day,Night,1,1,1,1
EWR,LAA4AHBN,PT2H19M,True,True,68.84,139,18,Night,Night,1,1,1,1
EWR,LAA4AHBN,PT2H20M,True,True,68.84,140,18,Mid-Day,Mid-Day,1,1,1,1
EWR,LAA4AHBN,PT2H20M,True,True,68.84,140,18,Mid-Day,Mid-Day,1,1,1,1
EWR,LAA4AHBN,PT2H23M,True,True,68.84,143,18,Night,Night,1,1,1,1
EWR,LAA4AHBN,PT2H28M,True,True,68.84,148,18,Mid-Day,Night,1,1,1,1
EWR,LAA4AHBN,PT4H29M,True,False,68.84,269,18,Morning,Mid-Day,1,2,2,1
EWR,QUAUZNB3,PT3H56M,True,False,73.49,236,18,Night,Night,1,2,2,1
EWR,QUAUZNB3,PT6H50M,True,False,73.49,410,18,Morning,Mid-Day,1,2,2,1
EWR,N7AUZNB3,PT4H33M,True,False,87.44,273,18,Mid-Day,Mid-Day,1,2,2,1
EWR,N7AUZNB3,PT5H53M,True,False,87.44,353,18,Morning,Mid-Day,1,2,2,1
EWR,TAUQA0BQ,PT1H58M,True,True,96.74,118,18,Morning,Mid-Day,1,1,1,1
EWR,S7AJZNN3,PT5H31M,False,False,110.7,331,18,Mid-Day,Night,1,2,2,1
EWR,SAA3AHBN,PT2H28M,True,True,129.3,148,18,Night,Night,1,1,1,1
IAD,VAUSX5BC,PT1H38M,True,True,68.84,98,18,Night,Morning,1,1,1,1
IAD,LAG4AKES,PT1H48M,False,True,68.84,108,18,Morning,Morning,1,1,1,1
IAD,LAG4AKES,PT1H51M,False,True,68.84,111,18,Mid-Day,Mid-Day,1,1,1,1
IAD,LAG4AKES,PT5H9M,False,False,68.84,309,18,Mid-Day,Night,1,2,2,1
IAD,LAG4AKES,PT5H36M,False,False,68.84,336,18,Mid-Day,Night,1,2,2,1
IAD,LAG4AKES,PT6H27M,False,False,68.84,387,18,Mid-Day,Night,1,2,2,1
IAD,LAG4AKES,PT6H57M,False,False,68.84,417,18,Mid-Day,Night,1,2,2,1
IAD,LAG4AKES,PT7H13M,False,False,68.84,433,18,Mid-Day,Night,1,2,2,1
IAD,NUAIXSN3,PT3H4M,False,False,87.44,184,18,Night,Night,1,2,1,1
IAD,NUAIXSN3,PT4H57M,False,False,87.44,297,18,Mid-Day,Mid-Day,1,2,2,1
IAD,NUAIXSN3,PT6H17M,False,False,87.44,377,18,Morning,Mid-Day,1,2,2,1
IAD,SAG4AKES,PT1H51M,False,True,110.7,111,18,Mid-Day,Mid-Day,1,1,1,1
IAD,GUAIZNN1,PT5H52M,False,False,120.0,352,18,Mid-Day,Night,1,2,1,1
IAD,VAA7JKEN,PT1H51M,False,True,157.21,111,18,Night,Night,1,1,1,1
IAD,LAUQA0MQ,PT1H40M,False,True,171.16,100,18,Mid-Day,Mid-Day,1,1,1,1
IAD,XAUNA0BC,PT8H51M,True,False,160.93,531,18,Morning,Night,1,2,2,1
IAD,KA7QA0MQ,PT1H40M,False,True,217.67,100,18,Night,Night,1,1,1,1
IAD,KA7QA0MQ,PT1H46M,False,True,217.67,106,18,Mid-Day,Mid-Day,1,1,1,1
IAD,KAUOA0MC,PT5H57M,False,False,370.24,357,18,Mid-Day,Night,1,2,2,1
JFK,VAUNA0BC,PT11H18M,True,False,67.91,678,18,Night,Mid-Day,1,2,2,1
JFK,VAUNA0BC,PT12H28M,True,False,67.91,748,18,Night,Mid-Day,1,2,2,1
